x,y,z,intensity,timestamp,frame_id
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
